clip_id,frame_number,timestamp,height,width,top,left,label_category_attr:occlusion,object-id,object-name
c71d0cazntoafcnr,0,0.0,28.0,10.0,502.0,1474.0,not-occluded,06c24a80-9382-11eb-ac07-352cba7b01e3,pedestrian:12
c71d0cazntoafcnr,0,0.0,29.0,14.0,499.0,1460.0,not-occluded,09170ff0-9382-11eb-ac07-352cba7b01e3,pedestrian:13
c71d0cazntoafcnr,0,0.0,31.0,12.0,497.0,1436.0,major,0bb33ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:14
c71d0cazntoafcnr,0,0.0,67.0,24.0,492.0,1372.0,not-occluded,13c98ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:15
c71d0cazntoafcnr,0,0.0,35.0,15.0,494.0,1187.0,partial,1c72cfd0-9382-11eb-ac07-352cba7b01e3,pedestrian:16
c71d0cazntoafcnr,0,0.0,40.0,15.0,492.0,1165.0,not-occluded,1eeafbc0-9382-11eb-ac07-352cba7b01e3,pedestrian:17
c71d0cazntoafcnr,0,0.0,39.0,18.0,495.0,1146.0,not-occluded,21050220-9382-11eb-ac07-352cba7b01e3,pedestrian:18
c71d0cazntoafcnr,0,0.0,38.0,11.0,494.0,1268.0,not-occluded,27b9ed60-9382-11eb-ac07-352cba7b01e3,pedestrian:19
c71d0cazntoafcnr,0,0.0,39.0,12.0,494.0,1258.0,not-occluded,2a02f300-9382-11eb-ac07-352cba7b01e3,pedestrian:20
c71d0cazntoafcnr,0,0.0,52.0,37.0,495.0,605.0,,89262010-9386-11eb-ac07-352cba7b01e3,pedestrian:26
c71d0cazntoafcnr,30,1.001,21.0,16.0,491.0,1887.0,major,ea6c9160-9381-11eb-ac07-352cba7b01e3,pedestrian:1
c71d0cazntoafcnr,30,1.001,39.0,20.0,486.0,1801.0,major,f0ac9ac0-9381-11eb-ac07-352cba7b01e3,pedestrian:3
c71d0cazntoafcnr,30,1.001,102.0,43.0,496.0,1778.0,major,f2e26680-9381-11eb-ac07-352cba7b01e3,pedestrian:4
c71d0cazntoafcnr,30,1.001,135.0,34.0,484.0,1884.0,major,f4fe8fc0-9381-11eb-ac07-352cba7b01e3,pedestrian:5
c71d0cazntoafcnr,30,1.001,145.0,57.0,470.0,1827.0,major,f757e910-9381-11eb-ac07-352cba7b01e3,pedestrian:6
c71d0cazntoafcnr,30,1.001,63.0,22.0,489.0,1670.0,partial,f9b14260-9381-11eb-ac07-352cba7b01e3,pedestrian:7
c71d0cazntoafcnr,30,1.001,35.0,19.0,502.0,1606.0,not-occluded,fc18f390-9381-11eb-ac07-352cba7b01e3,pedestrian:8
c71d0cazntoafcnr,30,1.001,35.0,12.0,499.0,1600.0,not-occluded,fe3b5e60-9381-11eb-ac07-352cba7b01e3,pedestrian:9
c71d0cazntoafcnr,30,1.001,45.0,16.0,498.0,1518.0,not-occluded,018bc1e0-9382-11eb-ac07-352cba7b01e3,pedestrian:10
c71d0cazntoafcnr,30,1.001,31.0,14.0,501.0,1492.0,not-occluded,045eb800-9382-11eb-ac07-352cba7b01e3,pedestrian:11
c71d0cazntoafcnr,30,1.001,29.0,10.0,501.0,1492.0,not-occluded,06c24a80-9382-11eb-ac07-352cba7b01e3,pedestrian:12
c71d0cazntoafcnr,30,1.001,29.0,14.0,499.0,1462.0,not-occluded,09170ff0-9382-11eb-ac07-352cba7b01e3,pedestrian:13
c71d0cazntoafcnr,30,1.001,31.0,12.0,496.0,1448.0,major,0bb33ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:14
c71d0cazntoafcnr,30,1.001,67.0,24.0,493.0,1388.0,not-occluded,13c98ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:15
c71d0cazntoafcnr,30,1.001,35.0,15.0,494.0,1193.0,partial,1c72cfd0-9382-11eb-ac07-352cba7b01e3,pedestrian:16
c71d0cazntoafcnr,30,1.001,40.0,15.0,492.0,1171.0,not-occluded,1eeafbc0-9382-11eb-ac07-352cba7b01e3,pedestrian:17
c71d0cazntoafcnr,30,1.001,39.0,18.0,495.0,1150.0,not-occluded,21050220-9382-11eb-ac07-352cba7b01e3,pedestrian:18
c71d0cazntoafcnr,30,1.001,38.0,11.0,494.0,1276.0,not-occluded,27b9ed60-9382-11eb-ac07-352cba7b01e3,pedestrian:19
c71d0cazntoafcnr,30,1.001,38.0,12.0,494.0,1264.0,not-occluded,2a02f300-9382-11eb-ac07-352cba7b01e3,pedestrian:20
c71d0cazntoafcnr,30,1.001,65.0,24.0,487.0,1695.0,not-occluded,66956370-9382-11eb-ac07-352cba7b01e3,pedestrian:21
c71d0cazntoafcnr,30,1.001,52.0,37.0,496.0,567.0,,89262010-9386-11eb-ac07-352cba7b01e3,pedestrian:26
c71d0cazntoafcnr,60,2.002,83.0,29.0,484.0,1798.0,major,f0ac9ac0-9381-11eb-ac07-352cba7b01e3,pedestrian:3
c71d0cazntoafcnr,60,2.002,117.0,48.0,483.0,1810.0,major,f2e26680-9381-11eb-ac07-352cba7b01e3,pedestrian:4
c71d0cazntoafcnr,60,2.002,64.0,22.0,488.0,1664.0,partial,f9b14260-9381-11eb-ac07-352cba7b01e3,pedestrian:7
c71d0cazntoafcnr,60,2.002,35.0,19.0,502.0,1632.0,not-occluded,fc18f390-9381-11eb-ac07-352cba7b01e3,pedestrian:8
c71d0cazntoafcnr,60,2.002,34.0,12.0,500.0,1626.0,not-occluded,fe3b5e60-9381-11eb-ac07-352cba7b01e3,pedestrian:9
c71d0cazntoafcnr,60,2.002,43.0,15.0,499.0,1525.0,not-occluded,018bc1e0-9382-11eb-ac07-352cba7b01e3,pedestrian:10
c71d0cazntoafcnr,60,2.002,36.0,14.0,500.0,1515.0,not-occluded,045eb800-9382-11eb-ac07-352cba7b01e3,pedestrian:11
c71d0cazntoafcnr,60,2.002,30.0,10.0,500.0,1508.0,not-occluded,06c24a80-9382-11eb-ac07-352cba7b01e3,pedestrian:12
c71d0cazntoafcnr,60,2.002,28.0,14.0,499.0,1467.0,not-occluded,09170ff0-9382-11eb-ac07-352cba7b01e3,pedestrian:13
c71d0cazntoafcnr,60,2.002,31.0,12.0,496.0,1455.0,major,0bb33ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:14
c71d0cazntoafcnr,60,2.002,67.0,24.0,493.0,1396.0,not-occluded,13c98ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:15
c71d0cazntoafcnr,60,2.002,35.0,15.0,494.0,1195.0,partial,1c72cfd0-9382-11eb-ac07-352cba7b01e3,pedestrian:16
c71d0cazntoafcnr,60,2.002,40.0,15.0,492.0,1173.0,not-occluded,1eeafbc0-9382-11eb-ac07-352cba7b01e3,pedestrian:17
c71d0cazntoafcnr,60,2.002,39.0,18.0,495.0,1152.0,not-occluded,21050220-9382-11eb-ac07-352cba7b01e3,pedestrian:18
c71d0cazntoafcnr,60,2.002,38.0,11.0,494.0,1280.0,not-occluded,27b9ed60-9382-11eb-ac07-352cba7b01e3,pedestrian:19
c71d0cazntoafcnr,60,2.002,38.0,12.0,494.0,1267.0,not-occluded,2a02f300-9382-11eb-ac07-352cba7b01e3,pedestrian:20
c71d0cazntoafcnr,60,2.002,65.0,24.0,487.0,1691.0,not-occluded,66956370-9382-11eb-ac07-352cba7b01e3,pedestrian:21
c71d0cazntoafcnr,60,2.002,81.0,38.0,487.0,1862.0,not-occluded,ee9d90e0-9381-11eb-ac07-352cba7b01e3,pedestrian:2
c71d0cazntoafcnr,60,2.002,43.0,20.0,493.0,1539.0,partial,81a82a60-9384-11eb-ac07-352cba7b01e3,pedestrian:23
c71d0cazntoafcnr,60,2.002,52.0,37.0,495.0,540.0,,89262010-9386-11eb-ac07-352cba7b01e3,pedestrian:26
c71d0cazntoafcnr,90,3.003,83.0,29.0,484.0,1790.0,major,f0ac9ac0-9381-11eb-ac07-352cba7b01e3,pedestrian:3
c71d0cazntoafcnr,90,3.003,117.0,48.0,484.0,1810.0,major,f2e26680-9381-11eb-ac07-352cba7b01e3,pedestrian:4
c71d0cazntoafcnr,90,3.003,67.0,23.0,487.0,1652.0,partial,f9b14260-9381-11eb-ac07-352cba7b01e3,pedestrian:7
c71d0cazntoafcnr,90,3.003,42.0,15.0,499.0,1526.0,not-occluded,018bc1e0-9382-11eb-ac07-352cba7b01e3,pedestrian:10
c71d0cazntoafcnr,90,3.003,36.0,14.0,500.0,1515.0,not-occluded,045eb800-9382-11eb-ac07-352cba7b01e3,pedestrian:11
c71d0cazntoafcnr,90,3.003,30.0,10.0,499.0,1517.0,not-occluded,06c24a80-9382-11eb-ac07-352cba7b01e3,pedestrian:12
c71d0cazntoafcnr,90,3.003,28.0,14.0,498.0,1467.0,not-occluded,09170ff0-9382-11eb-ac07-352cba7b01e3,pedestrian:13
c71d0cazntoafcnr,90,3.003,29.0,11.0,497.0,1454.0,major,0bb33ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:14
c71d0cazntoafcnr,90,3.003,70.0,25.0,492.0,1396.0,not-occluded,13c98ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:15
c71d0cazntoafcnr,90,3.003,35.0,15.0,493.0,1196.0,partial,1c72cfd0-9382-11eb-ac07-352cba7b01e3,pedestrian:16
c71d0cazntoafcnr,90,3.003,40.0,15.0,492.0,1174.0,not-occluded,1eeafbc0-9382-11eb-ac07-352cba7b01e3,pedestrian:17
c71d0cazntoafcnr,90,3.003,39.0,18.0,495.0,1153.0,not-occluded,21050220-9382-11eb-ac07-352cba7b01e3,pedestrian:18
c71d0cazntoafcnr,90,3.003,38.0,11.0,495.0,1280.0,not-occluded,27b9ed60-9382-11eb-ac07-352cba7b01e3,pedestrian:19
c71d0cazntoafcnr,90,3.003,38.0,12.0,494.0,1267.0,not-occluded,2a02f300-9382-11eb-ac07-352cba7b01e3,pedestrian:20
c71d0cazntoafcnr,90,3.003,62.0,23.0,489.0,1675.0,not-occluded,66956370-9382-11eb-ac07-352cba7b01e3,pedestrian:21
c71d0cazntoafcnr,90,3.003,81.0,38.0,488.0,1860.0,not-occluded,ee9d90e0-9381-11eb-ac07-352cba7b01e3,pedestrian:2
c71d0cazntoafcnr,90,3.003,85.0,37.0,488.0,1837.0,partial,734dd960-9384-11eb-ac07-352cba7b01e3,pedestrian:22
c71d0cazntoafcnr,90,3.003,43.0,20.0,493.0,1538.0,partial,81a82a60-9384-11eb-ac07-352cba7b01e3,pedestrian:23
c71d0cazntoafcnr,90,3.003,53.0,38.0,494.0,539.0,,89262010-9386-11eb-ac07-352cba7b01e3,pedestrian:26
c71d0cazntoafcnr,120,4.004,80.0,28.0,485.0,1784.0,major,f0ac9ac0-9381-11eb-ac07-352cba7b01e3,pedestrian:3
c71d0cazntoafcnr,120,4.004,141.0,26.0,490.0,1892.0,major,f2e26680-9381-11eb-ac07-352cba7b01e3,pedestrian:4
c71d0cazntoafcnr,120,4.004,64.0,22.0,488.0,1638.0,partial,f9b14260-9381-11eb-ac07-352cba7b01e3,pedestrian:7
c71d0cazntoafcnr,120,4.004,42.0,15.0,500.0,1525.0,not-occluded,018bc1e0-9382-11eb-ac07-352cba7b01e3,pedestrian:10
c71d0cazntoafcnr,120,4.004,27.0,13.0,499.0,1467.0,not-occluded,09170ff0-9382-11eb-ac07-352cba7b01e3,pedestrian:13
c71d0cazntoafcnr,120,4.004,29.0,11.0,497.0,1456.0,major,0bb33ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:14
c71d0cazntoafcnr,120,4.004,70.0,25.0,492.0,1396.0,not-occluded,13c98ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:15
c71d0cazntoafcnr,120,4.004,36.0,16.0,493.0,1193.0,partial,1c72cfd0-9382-11eb-ac07-352cba7b01e3,pedestrian:16
c71d0cazntoafcnr,120,4.004,39.0,15.0,492.0,1173.0,not-occluded,1eeafbc0-9382-11eb-ac07-352cba7b01e3,pedestrian:17
c71d0cazntoafcnr,120,4.004,40.0,18.0,494.0,1154.0,not-occluded,21050220-9382-11eb-ac07-352cba7b01e3,pedestrian:18
c71d0cazntoafcnr,120,4.004,38.0,11.0,494.0,1280.0,not-occluded,27b9ed60-9382-11eb-ac07-352cba7b01e3,pedestrian:19
c71d0cazntoafcnr,120,4.004,38.0,12.0,494.0,1267.0,not-occluded,2a02f300-9382-11eb-ac07-352cba7b01e3,pedestrian:20
c71d0cazntoafcnr,120,4.004,64.0,24.0,488.0,1660.0,not-occluded,66956370-9382-11eb-ac07-352cba7b01e3,pedestrian:21
c71d0cazntoafcnr,120,4.004,83.0,39.0,482.0,1848.0,not-occluded,ee9d90e0-9381-11eb-ac07-352cba7b01e3,pedestrian:2
c71d0cazntoafcnr,120,4.004,124.0,42.0,489.0,1827.0,partial,734dd960-9384-11eb-ac07-352cba7b01e3,pedestrian:22
c71d0cazntoafcnr,120,4.004,43.0,20.0,494.0,1538.0,partial,81a82a60-9384-11eb-ac07-352cba7b01e3,pedestrian:23
c71d0cazntoafcnr,120,4.004,47.0,15.0,487.0,1217.0,not-occluded,bd514c40-9384-11eb-ac07-352cba7b01e3,pedestrian:24
c71d0cazntoafcnr,120,4.004,40.0,22.0,494.0,1679.0,,fc18f390-9381-11eb-ac07-352cba7b01e3,pedestrian:8
c71d0cazntoafcnr,120,4.004,53.0,38.0,494.0,542.0,,89262010-9386-11eb-ac07-352cba7b01e3,pedestrian:26
c71d0cazntoafcnr,150,5.005,95.0,41.0,483.0,1777.0,major,f0ac9ac0-9381-11eb-ac07-352cba7b01e3,pedestrian:3
c71d0cazntoafcnr,150,5.005,63.0,22.0,488.0,1624.0,partial,f9b14260-9381-11eb-ac07-352cba7b01e3,pedestrian:7
c71d0cazntoafcnr,150,5.005,44.0,16.0,499.0,1527.0,not-occluded,018bc1e0-9382-11eb-ac07-352cba7b01e3,pedestrian:10
c71d0cazntoafcnr,150,5.005,26.0,13.0,498.0,1472.0,not-occluded,09170ff0-9382-11eb-ac07-352cba7b01e3,pedestrian:13
c71d0cazntoafcnr,150,5.005,29.0,11.0,496.0,1454.0,major,0bb33ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:14
c71d0cazntoafcnr,150,5.005,70.0,25.0,492.0,1396.0,not-occluded,13c98ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:15
c71d0cazntoafcnr,150,5.005,36.0,16.0,495.0,1180.0,partial,1c72cfd0-9382-11eb-ac07-352cba7b01e3,pedestrian:16
c71d0cazntoafcnr,150,5.005,39.0,15.0,492.0,1172.0,not-occluded,1eeafbc0-9382-11eb-ac07-352cba7b01e3,pedestrian:17
c71d0cazntoafcnr,150,5.005,40.0,18.0,495.0,1152.0,not-occluded,21050220-9382-11eb-ac07-352cba7b01e3,pedestrian:18
c71d0cazntoafcnr,150,5.005,38.0,11.0,494.0,1280.0,not-occluded,27b9ed60-9382-11eb-ac07-352cba7b01e3,pedestrian:19
c71d0cazntoafcnr,150,5.005,38.0,12.0,494.0,1268.0,not-occluded,2a02f300-9382-11eb-ac07-352cba7b01e3,pedestrian:20
c71d0cazntoafcnr,150,5.005,64.0,24.0,487.0,1648.0,not-occluded,66956370-9382-11eb-ac07-352cba7b01e3,pedestrian:21
c71d0cazntoafcnr,150,5.005,86.0,41.0,482.0,1841.0,not-occluded,ee9d90e0-9381-11eb-ac07-352cba7b01e3,pedestrian:2
c71d0cazntoafcnr,150,5.005,131.0,54.0,490.0,1832.0,partial,734dd960-9384-11eb-ac07-352cba7b01e3,pedestrian:22
c71d0cazntoafcnr,150,5.005,43.0,20.0,493.0,1538.0,partial,81a82a60-9384-11eb-ac07-352cba7b01e3,pedestrian:23
c71d0cazntoafcnr,150,5.005,48.0,15.0,487.0,1216.0,not-occluded,bd514c40-9384-11eb-ac07-352cba7b01e3,pedestrian:24
c71d0cazntoafcnr,150,5.005,47.0,22.0,491.0,1704.0,,fc18f390-9381-11eb-ac07-352cba7b01e3,pedestrian:8
c71d0cazntoafcnr,150,5.005,43.0,18.0,493.0,1684.0,,fe3b5e60-9381-11eb-ac07-352cba7b01e3,pedestrian:9
c71d0cazntoafcnr,150,5.005,63.0,20.0,493.0,562.0,,89262010-9386-11eb-ac07-352cba7b01e3,pedestrian:26
c71d0cazntoafcnr,180,6.006,95.0,41.0,482.0,1775.0,major,f0ac9ac0-9381-11eb-ac07-352cba7b01e3,pedestrian:3
c71d0cazntoafcnr,180,6.006,63.0,22.0,487.0,1615.0,partial,f9b14260-9381-11eb-ac07-352cba7b01e3,pedestrian:7
c71d0cazntoafcnr,180,6.006,44.0,16.0,499.0,1530.0,not-occluded,018bc1e0-9382-11eb-ac07-352cba7b01e3,pedestrian:10
c71d0cazntoafcnr,180,6.006,26.0,13.0,498.0,1477.0,not-occluded,09170ff0-9382-11eb-ac07-352cba7b01e3,pedestrian:13
c71d0cazntoafcnr,180,6.006,28.0,11.0,499.0,1460.0,major,0bb33ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:14
c71d0cazntoafcnr,180,6.006,70.0,25.0,492.0,1396.0,not-occluded,13c98ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:15
c71d0cazntoafcnr,180,6.006,34.0,15.0,499.0,1167.0,partial,1c72cfd0-9382-11eb-ac07-352cba7b01e3,pedestrian:16
c71d0cazntoafcnr,180,6.006,41.0,15.0,494.0,1155.0,not-occluded,1eeafbc0-9382-11eb-ac07-352cba7b01e3,pedestrian:17
c71d0cazntoafcnr,180,6.006,40.0,18.0,493.0,1140.0,not-occluded,21050220-9382-11eb-ac07-352cba7b01e3,pedestrian:18
c71d0cazntoafcnr,180,6.006,38.0,11.0,494.0,1280.0,not-occluded,27b9ed60-9382-11eb-ac07-352cba7b01e3,pedestrian:19
c71d0cazntoafcnr,180,6.006,38.0,12.0,495.0,1268.0,not-occluded,2a02f300-9382-11eb-ac07-352cba7b01e3,pedestrian:20
c71d0cazntoafcnr,180,6.006,66.0,24.0,482.0,1637.0,not-occluded,66956370-9382-11eb-ac07-352cba7b01e3,pedestrian:21
c71d0cazntoafcnr,180,6.006,83.0,39.0,482.0,1836.0,not-occluded,ee9d90e0-9381-11eb-ac07-352cba7b01e3,pedestrian:2
c71d0cazntoafcnr,180,6.006,46.0,21.0,492.0,1539.0,partial,81a82a60-9384-11eb-ac07-352cba7b01e3,pedestrian:23
c71d0cazntoafcnr,180,6.006,48.0,15.0,487.0,1217.0,not-occluded,bd514c40-9384-11eb-ac07-352cba7b01e3,pedestrian:24
c71d0cazntoafcnr,180,6.006,45.0,21.0,492.0,1732.0,,fc18f390-9381-11eb-ac07-352cba7b01e3,pedestrian:8
c71d0cazntoafcnr,180,6.006,43.0,18.0,493.0,1702.0,,fe3b5e60-9381-11eb-ac07-352cba7b01e3,pedestrian:9
c71d0cazntoafcnr,180,6.006,108.0,56.0,484.0,52.0,not-occluded,51c91c40-9385-11eb-ac07-352cba7b01e3,pedestrian:25
c71d0cazntoafcnr,180,6.006,62.0,32.0,494.0,530.0,,89262010-9386-11eb-ac07-352cba7b01e3,pedestrian:26
c71d0cazntoafcnr,210,7.007000000000001,93.0,40.0,482.0,1780.0,major,f0ac9ac0-9381-11eb-ac07-352cba7b01e3,pedestrian:3
c71d0cazntoafcnr,210,7.007000000000001,62.0,22.0,487.0,1607.0,partial,f9b14260-9381-11eb-ac07-352cba7b01e3,pedestrian:7
c71d0cazntoafcnr,210,7.007000000000001,43.0,15.0,499.0,1530.0,not-occluded,018bc1e0-9382-11eb-ac07-352cba7b01e3,pedestrian:10
c71d0cazntoafcnr,210,7.007000000000001,26.0,13.0,498.0,1479.0,not-occluded,09170ff0-9382-11eb-ac07-352cba7b01e3,pedestrian:13
c71d0cazntoafcnr,210,7.007000000000001,28.0,11.0,500.0,1468.0,major,0bb33ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:14
c71d0cazntoafcnr,210,7.007000000000001,70.0,25.0,492.0,1395.0,not-occluded,13c98ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:15
c71d0cazntoafcnr,210,7.007000000000001,35.0,15.0,499.0,1145.0,partial,1c72cfd0-9382-11eb-ac07-352cba7b01e3,pedestrian:16
c71d0cazntoafcnr,210,7.007000000000001,41.0,15.0,495.0,1137.0,not-occluded,1eeafbc0-9382-11eb-ac07-352cba7b01e3,pedestrian:17
c71d0cazntoafcnr,210,7.007000000000001,40.0,18.0,496.0,1122.0,not-occluded,21050220-9382-11eb-ac07-352cba7b01e3,pedestrian:18
c71d0cazntoafcnr,210,7.007000000000001,38.0,11.0,495.0,1280.0,not-occluded,27b9ed60-9382-11eb-ac07-352cba7b01e3,pedestrian:19
c71d0cazntoafcnr,210,7.007000000000001,38.0,12.0,494.0,1268.0,not-occluded,2a02f300-9382-11eb-ac07-352cba7b01e3,pedestrian:20
c71d0cazntoafcnr,210,7.007000000000001,64.0,24.0,476.0,1636.0,not-occluded,66956370-9382-11eb-ac07-352cba7b01e3,pedestrian:21
c71d0cazntoafcnr,210,7.007000000000001,86.0,41.0,480.0,1839.0,not-occluded,ee9d90e0-9381-11eb-ac07-352cba7b01e3,pedestrian:2
c71d0cazntoafcnr,210,7.007000000000001,43.0,20.0,496.0,1538.0,partial,81a82a60-9384-11eb-ac07-352cba7b01e3,pedestrian:23
c71d0cazntoafcnr,210,7.007000000000001,49.0,16.0,487.0,1216.0,not-occluded,bd514c40-9384-11eb-ac07-352cba7b01e3,pedestrian:24
c71d0cazntoafcnr,210,7.007000000000001,45.0,21.0,487.0,1757.0,,fc18f390-9381-11eb-ac07-352cba7b01e3,pedestrian:8
c71d0cazntoafcnr,210,7.007000000000001,44.0,18.0,489.0,1733.0,,fe3b5e60-9381-11eb-ac07-352cba7b01e3,pedestrian:9
c71d0cazntoafcnr,210,7.007000000000001,33.0,10.0,497.0,1567.0,,045eb800-9382-11eb-ac07-352cba7b01e3,pedestrian:11
c71d0cazntoafcnr,210,7.007000000000001,34.0,13.0,497.0,1555.0,,06c24a80-9382-11eb-ac07-352cba7b01e3,pedestrian:12
c71d0cazntoafcnr,210,7.007000000000001,66.0,28.0,496.0,500.0,,89262010-9386-11eb-ac07-352cba7b01e3,pedestrian:26
c71d0cazntoafcnr,240,8.008,88.0,38.0,484.0,1787.0,major,f0ac9ac0-9381-11eb-ac07-352cba7b01e3,pedestrian:3
c71d0cazntoafcnr,240,8.008,61.0,21.0,482.0,1600.0,partial,f9b14260-9381-11eb-ac07-352cba7b01e3,pedestrian:7
c71d0cazntoafcnr,240,8.008,44.0,16.0,498.0,1530.0,not-occluded,018bc1e0-9382-11eb-ac07-352cba7b01e3,pedestrian:10
c71d0cazntoafcnr,240,8.008,33.0,13.0,498.0,1482.0,not-occluded,09170ff0-9382-11eb-ac07-352cba7b01e3,pedestrian:13
c71d0cazntoafcnr,240,8.008,29.0,11.0,500.0,1468.0,major,0bb33ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:14
c71d0cazntoafcnr,240,8.008,73.0,26.0,491.0,1396.0,not-occluded,13c98ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:15
c71d0cazntoafcnr,240,8.008,28.0,15.0,501.0,1127.0,partial,1c72cfd0-9382-11eb-ac07-352cba7b01e3,pedestrian:16
c71d0cazntoafcnr,240,8.008,31.0,18.0,504.0,1110.0,not-occluded,1eeafbc0-9382-11eb-ac07-352cba7b01e3,pedestrian:17
c71d0cazntoafcnr,240,8.008,41.0,18.0,496.0,1098.0,not-occluded,21050220-9382-11eb-ac07-352cba7b01e3,pedestrian:18
c71d0cazntoafcnr,240,8.008,38.0,11.0,495.0,1280.0,not-occluded,27b9ed60-9382-11eb-ac07-352cba7b01e3,pedestrian:19
c71d0cazntoafcnr,240,8.008,38.0,12.0,494.0,1268.0,not-occluded,2a02f300-9382-11eb-ac07-352cba7b01e3,pedestrian:20
c71d0cazntoafcnr,240,8.008,60.0,22.0,480.0,1641.0,not-occluded,66956370-9382-11eb-ac07-352cba7b01e3,pedestrian:21
c71d0cazntoafcnr,240,8.008,84.0,40.0,480.0,1839.0,not-occluded,ee9d90e0-9381-11eb-ac07-352cba7b01e3,pedestrian:2
c71d0cazntoafcnr,240,8.008,43.0,20.0,496.0,1538.0,partial,81a82a60-9384-11eb-ac07-352cba7b01e3,pedestrian:23
c71d0cazntoafcnr,240,8.008,49.0,16.0,486.0,1215.0,not-occluded,bd514c40-9384-11eb-ac07-352cba7b01e3,pedestrian:24
c71d0cazntoafcnr,240,8.008,44.0,21.0,488.0,1759.0,,fc18f390-9381-11eb-ac07-352cba7b01e3,pedestrian:8
c71d0cazntoafcnr,240,8.008,44.0,18.0,489.0,1734.0,,fe3b5e60-9381-11eb-ac07-352cba7b01e3,pedestrian:9
c71d0cazntoafcnr,240,8.008,33.0,10.0,498.0,1579.0,,045eb800-9382-11eb-ac07-352cba7b01e3,pedestrian:11
c71d0cazntoafcnr,240,8.008,33.0,12.0,498.0,1566.0,,06c24a80-9382-11eb-ac07-352cba7b01e3,pedestrian:12
c71d0cazntoafcnr,240,8.008,77.0,33.0,497.0,447.0,,89262010-9386-11eb-ac07-352cba7b01e3,pedestrian:26
c71d0cazntoafcnr,240,8.008,108.0,52.0,487.0,157.0,,51c91c40-9385-11eb-ac07-352cba7b01e3,pedestrian:25
c71d0cazntoafcnr,240,8.008,46.0,17.0,494.0,648.0,not-occluded,eb1673b0-9386-11eb-ac07-352cba7b01e3,pedestrian:27
c71d0cazntoafcnr,270,9.009,86.0,37.0,480.0,1791.0,major,f0ac9ac0-9381-11eb-ac07-352cba7b01e3,pedestrian:3
c71d0cazntoafcnr,270,9.009,61.0,21.0,482.0,1600.0,partial,f9b14260-9381-11eb-ac07-352cba7b01e3,pedestrian:7
c71d0cazntoafcnr,270,9.009,44.0,16.0,498.0,1530.0,not-occluded,018bc1e0-9382-11eb-ac07-352cba7b01e3,pedestrian:10
c71d0cazntoafcnr,270,9.009,33.0,13.0,498.0,1482.0,not-occluded,09170ff0-9382-11eb-ac07-352cba7b01e3,pedestrian:13
c71d0cazntoafcnr,270,9.009,29.0,11.0,501.0,1468.0,major,0bb33ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:14
c71d0cazntoafcnr,270,9.009,70.0,25.0,491.0,1396.0,not-occluded,13c98ea0-9382-11eb-ac07-352cba7b01e3,pedestrian:15
c71d0cazntoafcnr,270,9.009,28.0,15.0,501.0,1127.0,partial,1c72cfd0-9382-11eb-ac07-352cba7b01e3,pedestrian:16
c71d0cazntoafcnr,270,9.009,32.0,18.0,504.0,1075.0,not-occluded,1eeafbc0-9382-11eb-ac07-352cba7b01e3,pedestrian:17
c71d0cazntoafcnr,270,9.009,38.0,11.0,495.0,1281.0,not-occluded,27b9ed60-9382-11eb-ac07-352cba7b01e3,pedestrian:19
c71d0cazntoafcnr,270,9.009,38.0,12.0,494.0,1267.0,not-occluded,2a02f300-9382-11eb-ac07-352cba7b01e3,pedestrian:20
c71d0cazntoafcnr,270,9.009,61.0,22.0,479.0,1643.0,not-occluded,66956370-9382-11eb-ac07-352cba7b01e3,pedestrian:21
c71d0cazntoafcnr,270,9.009,81.0,39.0,482.0,1849.0,not-occluded,ee9d90e0-9381-11eb-ac07-352cba7b01e3,pedestrian:2
c71d0cazntoafcnr,270,9.009,43.0,20.0,496.0,1538.0,partial,81a82a60-9384-11eb-ac07-352cba7b01e3,pedestrian:23
c71d0cazntoafcnr,270,9.009,48.0,15.0,487.0,1215.0,not-occluded,bd514c40-9384-11eb-ac07-352cba7b01e3,pedestrian:24
c71d0cazntoafcnr,270,9.009,45.0,21.0,487.0,1763.0,,fc18f390-9381-11eb-ac07-352cba7b01e3,pedestrian:8
c71d0cazntoafcnr,270,9.009,45.0,18.0,489.0,1734.0,,fe3b5e60-9381-11eb-ac07-352cba7b01e3,pedestrian:9
